# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.96
4                       9.98
8                      19.83
16                     40.30
32                     80.64
64                    164.58
128                   321.66
256                   640.98
