# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.29
4                       8.53
8                      17.26
16                     35.13
32                     70.81
64                    141.37
128                   271.07
256                   552.90
