# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.98
4                      10.18
8                      20.61
16                     39.98
32                     80.07
64                    161.20
128                   325.74
256                   649.71
