# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.23
4                       8.80
8                      17.75
16                     35.38
32                     70.67
64                    139.74
128                   274.94
256                   544.66
