# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.35
4                       8.71
8                      17.26
16                     34.91
32                     70.27
64                    141.13
128                   280.44
256                   543.86
