# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.35
4                       8.87
8                      17.68
16                     35.40
32                     69.10
64                    136.76
128                   277.07
256                   557.75
