# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.98
4                      10.03
8                      19.87
16                     39.96
32                     79.78
64                    163.27
128                   325.58
256                   646.03
