# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.26
4                       8.82
8                      17.64
16                     35.27
32                     71.03
64                    141.18
128                   281.18
256                   545.74
