# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.36
4                       8.64
8                      17.71
16                     35.24
32                     70.99
64                    138.36
128                   277.08
256                   548.19
