# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.33
4                       8.56
8                      17.41
16                     35.32
32                     69.05
64                    141.15
128                   275.14
256                   554.11
