# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.31
4                       8.83
8                      17.65
16                     35.15
32                     70.51
64                    140.16
128                   281.18
256                   563.22
