# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.99
4                      10.00
8                      19.96
16                     40.07
32                     80.23
64                    160.97
128                   326.48
256                   644.82
