# OSU MPI Multiple Bandwidth / Message Rate Test v7.1
# OSU MPI Multiple Bandwidth / Message Rate Test v7.1

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       4.00        2001422.79
4                       7.90        1976027.00
8                      16.10        2012046.26
16                     31.87        1992007.16
32                     61.88        1933828.17
64                    124.26        1941567.55
128                   252.64        1973717.38
256                   499.69        1951896.53
