# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       5.07
4                       9.94
8                      19.96
16                     40.65
32                     80.42
64                    160.40
128                   324.86
256                   630.13
