# OSU MPI Multiple Bandwidth / Message Rate Test v7.1
# OSU MPI Multiple Bandwidth / Message Rate Test v7.1

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       3.96        1981772.71
4                       7.82        1953918.67
8                      16.10        2012131.03
16                     32.36        2022423.92
32                     64.83        2025861.96
64                    129.73        2027091.20
128                   259.78        2029510.98
256                   519.10        2027730.91
