# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.28
4                       8.86
8                      17.70
16                     35.22
32                     71.05
64                    141.17
128                   281.03
256                   546.14
