# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       5.01
4                      10.04
8                      20.62
16                     41.23
32                     81.75
64                    164.50
128                   326.25
256                   649.39
