# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       5.03
4                      10.02
8                      19.87
16                     40.04
32                     80.25
64                    159.39
128                   317.25
256                   641.34
