# OSU MPI Multiple Bandwidth / Message Rate Test v7.1
# OSU MPI Multiple Bandwidth / Message Rate Test v7.1

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       3.93        1965995.72
4                       7.96        1989976.49
8                      15.96        1995548.33
16                     31.36        1959999.69
32                     63.82        1994374.06
64                    129.65        2025728.91
128                   255.07        1992726.08
256                   517.05        2019730.70
