# OSU MPI Multiple Bandwidth / Message Rate Test v7.1
# OSU MPI Multiple Bandwidth / Message Rate Test v7.1

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       4.91        2457344.13
4                       9.81        2453415.76
8                      19.66        2457400.30
16                     39.67        2479624.58
32                     80.96        2530030.78
64                    158.56        2477509.17
128                   316.77        2474759.85
256                   636.11        2484801.06
