# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.34
4                       8.68
8                      17.68
16                     35.21
32                     69.00
64                    137.53
128                   274.67
256                   563.79
