# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       5.00
4                       9.99
8                      20.43
16                     40.65
32                     80.16
64                    162.73
128                   325.66
256                   650.80
