# OSU MPI Multiple Bandwidth / Message Rate Test v7.1
# OSU MPI Multiple Bandwidth / Message Rate Test v7.1

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       3.98        1990191.28
4                       8.13        2033458.52
8                      16.26        2032420.37
16                     32.48        2029817.96
32                     63.32        1978754.95
64                    129.51        2023522.07
128                   260.04        2031589.95
256                   522.29        2040210.81
