# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.30
4                       8.81
8                      17.69
16                     35.34
32                     71.06
64                    141.39
128                   276.48
256                   547.88
