# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.97
4                      10.01
8                      20.38
16                     39.96
32                     82.09
64                    160.33
128                   319.53
256                   647.91
