# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.38
4                       8.87
8                      17.70
16                     35.03
32                     70.94
64                    140.39
128                   282.34
256                   562.85
