# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.29
4                       8.82
8                      17.67
16                     35.35
32                     70.68
64                    140.58
128                   280.36
256                   550.10
