# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       5.01
4                      10.17
8                      20.17
16                     41.07
32                     81.44
64                    163.77
128                   322.53
256                   632.50
