# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.97
4                      10.07
8                      20.36
16                     40.97
32                     81.53
64                    164.94
128                   325.81
256                   643.82
