# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.24
4                       8.61
8                      17.64
16                     35.30
32                     69.24
64                    139.15
128                   277.99
256                   563.58
