# OSU MPI Multiple Bandwidth / Message Rate Test v7.1
# OSU MPI Multiple Bandwidth / Message Rate Test v7.1

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       3.97        1985832.29
4                       8.10        2026063.82
8                      16.19        2023694.80
16                     31.56        1972344.18
32                     63.77        1992746.80
64                    130.12        2033143.47
128                   252.35        1971457.74
256                   507.33        1981766.91
