# OSU MPI Bandwidth Test v7.1
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       4.31
4                       8.67
8                      17.68
16                     35.43
32                     70.58
64                    136.41
128                   278.20
256                   557.32
