# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                      13.40        6699071.81
4                      26.06        6514600.83
8                      55.48        6935054.94
16                    110.10        6881208.04
32                    211.19        6599660.35
64                    424.18        6627873.61
128                   884.94        6913620.66
256                  1564.11        6109795.17
