# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.28
4                      34.19
8                      68.26
16                    136.70
32                    272.01
64                    544.95
128                  1055.91
256                  1968.22
