# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.23
4                      16.39
8                      32.87
16                     65.72
32                    130.49
64                    257.79
128                   487.29
256                   967.40
