# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.23
4                      16.36
8                      32.83
16                     65.69
32                    130.36
64                    256.59
128                   490.26
256                   967.09
