# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.23
4                      16.41
8                      32.87
16                     65.71
32                    130.55
64                    257.11
128                   487.81
256                   966.50
