# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.37
4                      34.18
8                      68.53
16                    136.87
32                    272.49
64                    545.91
128                  1072.96
256                  1988.85
