# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       7.14        3570859.71
4                      14.30        3576145.16
8                      28.58        3572676.63
16                     57.27        3579563.39
32                    115.20        3600104.16
64                    228.44        3569381.60
128                   441.35        3448018.36
256                   859.78        3358528.66
