# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.28
4                      34.20
8                      68.32
16                    136.77
32                    272.75
64                    545.22
128                  1073.03
256                  1971.35
