# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.20
4                      16.35
8                      32.68
16                     65.51
32                    130.44
64                    257.53
128                   488.44
256                   966.69
