# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.25
4                      34.17
8                      68.32
16                    136.68
32                    272.00
64                    544.59
128                  1070.87
256                  1971.68
