# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.24
4                      16.41
8                      32.68
16                     65.58
32                    130.03
64                    256.61
128                   484.80
256                   963.50
