# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       7.12        3561244.71
4                      14.28        3570383.02
8                      28.59        3574031.76
16                     57.17        3573386.57
32                    115.19        3599613.99
64                    227.63        3556775.09
128                   442.05        3453525.98
256                   852.22        3328999.55
