# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.21
4                      16.34
8                      32.76
16                     65.48
32                    130.27
64                    256.51
128                   488.22
256                   966.36
