# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.28
4                      34.22
8                      68.39
16                    136.80
32                    272.28
64                    544.96
128                  1071.18
256                  1970.43
