# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.24
4                      16.45
8                      32.52
16                     64.92
32                    129.38
64                    256.18
128                   487.41
256                   965.32
