# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.31
4                      34.22
8                      68.40
16                    136.77
32                    272.21
64                    544.79
128                  1071.43
256                  1971.43
