# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.06
4                      16.50
8                      32.73
16                     65.42
32                    130.09
64                    256.53
128                   484.26
256                   966.42
