# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                       7.13        3563309.69
4                      14.29        3571372.70
8                      28.51        3563913.37
16                     57.17        3572953.74
32                    115.18        3599446.09
64                    228.02        3562863.73
128                   440.60        3442195.88
256                   859.93        3359091.04
