# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                      16.01        8002598.62
4                      29.84        7460055.44
8                      60.12        7515263.77
16                    121.77        7610847.24
32                    241.51        7547189.20
64                    493.52        7711276.21
128                  1002.34        7830758.95
256                  1804.94        7050557.06
