# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.27
4                      34.19
8                      68.47
16                    136.61
32                    272.66
64                    544.45
128                  1073.26
256                  1924.87
