# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.22
4                      16.37
8                      32.80
16                     65.43
32                    129.99
64                    256.78
128                   485.20
256                   962.92
