# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                      13.84        6921661.15
4                      26.64        6659286.03
8                      51.42        6427586.96
16                    104.37        6523099.54
32                    215.35        6729754.43
64                    424.85        6638224.12
128                   808.90        6319509.19
256                  1511.46        5904142.12
