# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.28
4                      34.17
8                      68.27
16                    136.75
32                    272.35
64                    544.46
128                  1071.44
256                  1972.57
