# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.29
4                      34.15
8                      68.25
16                    136.69
32                    271.91
64                    544.39
128                  1070.90
256                  1970.08
