# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.33
4                      34.11
8                      68.39
16                    136.39
32                    272.18
64                    543.81
128                  1070.81
256                  1922.95
