# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                      14.11        7056355.35
4                      27.72        6930847.96
8                      54.21        6776284.99
16                    109.96        6872467.91
32                    218.50        6827987.63
64                    442.31        6911040.85
128                   872.61        6817283.54
256                  1654.67        6463558.39
