# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                      17.34
4                      34.16
8                      68.43
16                    137.03
32                    272.30
64                    545.46
128                  1074.48
256                  1972.12
