# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.22
4                      16.37
8                      32.76
16                     65.42
32                    130.17
64                    256.67
128                   488.13
256                   967.27
