# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.22
4                      16.37
8                      32.86
16                     65.82
32                    130.45
64                    256.85
128                   489.24
256                   967.16
