# OSU MPI Multiple Bandwidth / Message Rate Test v7.2
# OSU MPI Multiple Bandwidth / Message Rate Test v7.2

# [ pairs: 1 ] [ window size: 64 ]
# Size                  MB/s        Messages/s
# Datatype: MPI_CHAR.
2                      14.11        7057099.58
4                      28.52        7131228.38
8                      57.43        7179209.70
16                    110.54        6908828.20
32                    221.54        6922977.86
64                    453.44        7084934.92
128                   902.96        7054412.40
256                  1693.99        6617131.70
