# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.23
4                      16.47
8                      32.91
16                     65.84
32                    130.18
64                    256.56
128                   484.48
256                   963.25
