# OSU MPI Bandwidth Test v7.2
# Size      Bandwidth (MB/s)
# Datatype: MPI_CHAR.
2                       8.24
4                      16.41
8                      32.74
16                     65.88
32                    130.57
64                    256.86
128                   489.33
256                   967.73
